Messung;GPS;RMC;Jahr;Monat;Tag;GPS_1;GGA;Stunde;Minute;Sekunde;Longitude;Latitud;X;XX;Height;XXX;RTCMEZ;Jahr_Gerät;Monat_Gerät;Tag_Gerät;Stunde_Gerät;Minute_Gerät;Sekunde_Gerät;SENSORDATA;Sensor 0.5m;Sensor1_LF;Sensor 1m;Sensor2_LF;Sensor 2m;Sensor3_LF;Sensor 3m;Sensor4_LF;Sensor stationär;END;Time
4900;GPS;RMC;2024;12;12;GPS;GGA;11;2;22;7.43663;46.95169;18;0.7;566.3;49.5;RTCMEZ;2024;12;12;13;2;5;SENSORDATA;1.37;77.38;1.4;79.47;1.26;78.84;1.17;80.38;1.49;END;43325
4901;GPS;RMC;2024;12;12;GPS;GGA;11;2;23;7.43665;46.95169;18;0.7;566.4;49.5;RTCMEZ;2024;12;12;13;2;6;SENSORDATA;1.34;77.4;1.39;79.48;1.32;78.88;1.18;80.42;1.49;END;43326
4902;GPS;RMC;2024;12;12;GPS;GGA;11;2;24;7.43667;46.9517;18;0.7;566.5;49.5;RTCMEZ;2024;12;12;13;2;7;SENSORDATA;1.37;77.45;1.44;79.56;1.27;78.9;1.17;80.44;1.49;END;43327
4903;GPS;RMC;2024;12;12;GPS;GGA;11;2;26;7.4367;46.9517;19;0.7;566.7;49.5;RTCMEZ;2024;12;12;13;2;9;SENSORDATA;1.35;77.5;1.42;79.54;1.26;78.93;1.22;80.53;1.49;END;43329
4904;GPS;RMC;2024;12;12;GPS;GGA;11;2;27;7.43672;46.9517;19;0.7;566.9;49.5;RTCMEZ;2024;12;12;13;2;10;SENSORDATA;1.37;77.48;1.42;79.59;1.29;78.94;1.19;80.51;1.49;END;43330
4905;GPS;RMC;2024;12;12;GPS;GGA;11;2;28;7.43673;46.9517;19;0.7;567.1;49.5;RTCMEZ;2024;12;12;13;2;11;SENSORDATA;1.39;77.61;1.42;79.67;1.29;78.98;1.18;80.54;1.49;END;43331
4906;GPS;RMC;2024;12;12;GPS;GGA;11;2;29;7.43675;46.95169;19;0.7;567.3;49.5;RTCMEZ;2024;12;12;13;2;12;SENSORDATA;1.37;77.66;1.42;79.71;1.27;79.02;1.17;80.52;1.49;END;43332
4907;GPS;RMC;2024;12;12;GPS;GGA;11;2;30;7.43676;46.95169;19;0.7;567.5;49.5;RTCMEZ;2024;12;12;13;2;13;SENSORDATA;1.35;77.75;1.4;79.8;1.27;79.05;1.19;80.54;1.49;END;43333
4908;GPS;RMC;2024;12;12;GPS;GGA;11;2;32;7.4368;46.9517;18;0.7;568;49.5;RTCMEZ;2024;12;12;13;2;15;SENSORDATA;1.34;77.75;1.42;79.84;1.3;79.08;1.18;80.58;1.49;END;43335
4909;GPS;RMC;2024;12;12;GPS;GGA;11;2;33;7.43681;46.9517;19;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;16;SENSORDATA;1.34;77.79;1.39;79.87;1.26;79.1;1.17;80.54;1.49;END;43336
4910;GPS;RMC;2024;12;12;GPS;GGA;11;2;34;7.43683;46.95169;19;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;17;SENSORDATA;1.38;77.81;1.37;79.92;1.32;79.16;1.19;80.45;1.49;END;43337
4911;GPS;RMC;2024;12;12;GPS;GGA;11;2;35;7.43684;46.95169;19;0.7;568;49.5;RTCMEZ;2024;12;12;13;2;18;SENSORDATA;1.39;77.86;1.4;79.91;1.29;79.05;1.19;80.5;1.49;END;43338
4912;GPS;RMC;2024;12;12;GPS;GGA;11;2;36;7.43687;46.95169;19;0.7;567.9;49.5;RTCMEZ;2024;12;12;13;2;20;SENSORDATA;1.35;77.91;1.44;79.92;1.23;79.01;1.18;80.43;1.49;END;43340
4913;GPS;RMC;2024;12;12;GPS;GGA;11;2;38;7.43689;46.95169;19;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;21;SENSORDATA;1.31;77.9;1.4;79.92;1.22;79.06;1.24;80.45;1.49;END;43341
4914;GPS;RMC;2024;12;12;GPS;GGA;11;2;39;7.43691;46.95169;18;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;22;SENSORDATA;1.38;77.91;1.4;79.94;1.33;79.09;1.24;80.45;1.49;END;43342
4915;GPS;RMC;2024;12;12;GPS;GGA;11;2;40;7.43693;46.95168;18;0.7;568;49.5;RTCMEZ;2024;12;12;13;2;23;SENSORDATA;1.34;77.84;1.39;80;1.29;79.03;1.21;80.44;1.49;END;43343
4916;GPS;RMC;2024;12;12;GPS;GGA;11;2;41;7.43694;46.95168;18;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;24;SENSORDATA;1.32;77.85;1.36;79.97;1.32;79.04;1.17;80.42;1.49;END;43344
4917;GPS;RMC;2024;12;12;GPS;GGA;11;2;43;7.43698;46.95168;18;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;26;SENSORDATA;1.34;77.87;1.4;80;1.3;79.06;1.22;80.51;1.49;END;43346
4918;GPS;RMC;2024;12;12;GPS;GGA;11;2;44;7.43699;46.95168;18;0.7;568.2;49.5;RTCMEZ;2024;12;12;13;2;27;SENSORDATA;1.37;77.91;1.43;79.95;1.29;79.09;1.19;80.48;1.49;END;43347
4919;GPS;RMC;2024;12;12;GPS;GGA;11;2;45;7.43701;46.95168;18;0.7;568.3;49.5;RTCMEZ;2024;12;12;13;2;28;SENSORDATA;1.39;78.01;1.44;80.08;1.32;79.14;1.18;80.32;1.49;END;43348
4920;GPS;RMC;2024;12;12;GPS;GGA;11;2;46;7.43702;46.95167;18;0.7;568.4;49.5;RTCMEZ;2024;12;12;13;2;29;SENSORDATA;1.34;77.97;1.47;80.15;1.3;79.18;1.18;80.38;1.49;END;43349
4921;GPS;RMC;2024;12;12;GPS;GGA;11;2;47;7.43704;46.95167;18;0.7;568.5;49.5;RTCMEZ;2024;12;12;13;2;30;SENSORDATA;1.37;78.05;1.42;80.25;1.33;79.26;1.22;80.42;1.49;END;43350
4922;GPS;RMC;2024;12;12;GPS;GGA;11;2;49;7.43707;46.95167;18;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;2;32;SENSORDATA;1.37;78.21;1.46;80.3;1.3;79.28;1.27;80.43;1.49;END;43352
4923;GPS;RMC;2024;12;12;GPS;GGA;11;2;50;7.43708;46.95167;18;0.7;568.8;49.5;RTCMEZ;2024;12;12;13;2;33;SENSORDATA;1.37;78.21;1.43;80.38;1.32;79.36;1.21;80.44;1.49;END;43353
4924;GPS;RMC;2024;12;12;GPS;GGA;11;2;51;7.4371;46.95167;18;0.7;568.9;49.5;RTCMEZ;2024;12;12;13;2;34;SENSORDATA;1.37;78.25;1.46;80.37;1.27;79.31;1.15;80.47;1.49;END;43354
4925;GPS;RMC;2024;12;12;GPS;GGA;11;2;52;7.43711;46.95167;18;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;35;SENSORDATA;1.39;78.34;1.43;80.47;1.29;79.37;1.22;80.44;1.49;END;43355
4926;GPS;RMC;2024;12;12;GPS;GGA;11;2;53;7.43711;46.95167;18;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;37;SENSORDATA;1.37;78.3;1.39;80.4;1.32;79.37;1.15;80.4;1.49;END;43357
