dateObserved;temperature;relativeHumidity
2024-09-25T00:37Z;11.146334;89.916306
2024-09-25T00:57Z;11.087586;90.45609
2024-09-25T01:17Z;11.544213;89.09041
2024-09-25T01:27Z;11.675059;88.232086
2024-09-25T01:37Z;11.578927;88.67841
2024-09-25T02:07Z;11.341268;90.282524
2024-09-25T02:47Z;11.568246;89.55772
2024-09-25T02:48Z;11.568246;89.55772
2024-09-25T02:57Z;11.389334;90.34928
2024-09-25T03:47Z;11.213092;90.890976
2024-09-25T04:07Z;11.039521;91.13321
2024-09-25T04:17Z;10.825894;91.66537
2024-09-25T04:27Z;10.756466;91.873276
2024-09-25T05:07Z;10.663005;91.314415
2024-09-25T05:27Z;10.614939;90.70405
2024-09-25T05:57Z;10.323873;91.077896
2024-09-25T06:08Z;10.526817;90.7937
2024-09-25T06:17Z;10.7804985;89.90486
2024-09-25T06:47Z;11.394674;87.09529
2024-09-25T06:57Z;11.504158;86.82063
2024-09-25T07:07Z;11.747158;86.669945
2024-09-25T07:27Z;13.015564;83.08789
2024-09-25T08:17Z;15.563058;73.24582
2024-09-25T08:27Z;16.062408;69.88312
2024-09-25T08:37Z;16.567102;67.64767
2024-09-25T08:47Z;16.692608;67.14412
2024-09-25T09:17Z;16.113146;68.93324
2024-09-25T09:27Z;16.14519;69.928894
2024-09-25T09:37Z;16.276035;70.924545
2024-09-25T09:47Z;16.481651;67.31007
2024-09-25T10:17Z;16.791409;71.168686
2024-09-25T10:57Z;17.971695;63.266422
2024-09-25T11:27Z;19.96376;58.040207
2024-09-25T12:07Z;19.998474;51.59899
2024-09-25T12:17Z;19.899672;52.529793
2024-09-25T12:27Z;19.899672;54.465782
2024-09-25T12:37Z;19.899672;54.37232
2024-09-25T12:47Z;19.856947;53.786755
2024-09-25T13:27Z;18.876936;55.650265
2024-09-25T13:37Z;18.959717;57.931488
2024-09-25T13:47Z;18.49775;55.63882
2024-09-25T13:57Z;18.42565;56.825207
2024-09-25T14:17Z;18.388266;56.943466
2024-09-25T14:57Z;17.60853;56.056534
2024-09-25T15:17Z;17.523079;57.41268
2024-09-25T15:27Z;17.434958;58.75738
2024-09-25T15:47Z;17.224003;59.98764
2024-09-25T16:07Z;17.138552;60.237507
2024-09-25T16:27Z;16.994354;59.985733
2024-09-25T16:47Z;16.671244;64.19722
2024-09-25T17:57Z;15.437552;71.98695
2024-09-25T18:07Z;15.573739;74.97391
2024-09-25T18:27Z;14.481575;83.02876
2024-09-25T18:57Z;14.377432;86.01572
2024-09-25T19:17Z;14.073014;85.01053
2024-09-25T19:27Z;13.816663;88.86534
2024-09-25T19:57Z;13.400091;90.69451
2024-09-25T20:17Z;13.373388;92.426414
2024-09-25T21:37Z;12.81796;93.85695
2024-09-25T21:47Z;12.799268;93.8703
2024-09-25T22:17Z;12.711146;94.34524
2024-09-25T22:27Z;12.860685;94.03433
2024-09-25T23:17Z;12.940795;94.37003
2024-09-25T23:27Z;12.9274435;94.78584
2024-09-25T23:37Z;12.844664;95.846344
2024-09-25T23:47Z;12.847334;95.56405
2024-09-25T23:57Z;12.663081;95.5507
2024-09-26T00:07Z;12.609674;96.09621
2024-09-26T00:27Z;12.711146;97.358894
2024-09-26T00:47Z;12.572289;96.33845
2024-09-26T01:27Z;12.676433;97.71938
2024-09-26T01:57Z;12.700465;97.603035
2024-09-26T02:07Z;12.609674;96.91638
2024-09-26T02:37Z;12.572289;97.89868
2024-09-26T02:47Z;12.57496;97.81094
2024-09-26T03:27Z;12.721828;97.015564
2024-09-26T03:47Z;12.90341;97.725105
2024-09-26T03:57Z;12.7405205;97.953995
2024-09-26T04:17Z;12.90341;98.00168
