dateObserved;temperature;relativeHumidity
2024-09-26T17:44Z;13.509575;94.856415
2024-09-26T18:04Z;13.517586;94.17929
2024-09-26T18:14Z;13.688487;92.819336
2024-09-26T18:34Z;13.533608;93.65476
2024-09-26T19:14Z;13.157092;94.577934
2024-09-26T19:34Z;12.948806;96.21065
2024-09-26T20:34Z;12.793927;96.389946
2024-09-26T21:04Z;12.644388;96.16487
2024-09-26T22:04Z;11.931411;97.2063
2024-09-26T22:14Z;11.832608;97.336006
2024-09-26T22:34Z;11.432059;97.5153
2024-09-26T22:44Z;11.693751;97.15671
2024-09-26T23:04Z;11.584268;97.19295
2024-09-26T23:14Z;11.418708;97.32075
2024-09-26T23:24Z;11.285192;97.55726
2024-09-26T23:44Z;11.135653;97.82239
2024-09-26T23:54Z;11.202411;97.873886
2024-09-27T00:14Z;11.309224;98.01312
2024-09-27T00:34Z;11.485466;98.23819
2024-09-27T00:44Z;11.349279;98.13519
2024-09-27T00:54Z;11.408027;98.14282
2024-09-27T01:44Z;10.935378;97.83002
2024-09-27T02:14Z;10.508125;97.94827
2024-09-27T02:34Z;10.452048;98.17906
2024-09-27T02:44Z;10.590905;98.25155
2024-09-27T02:54Z;10.703059;98.383156
2024-09-27T03:04Z;10.756466;98.44419
2024-09-27T03:24Z;11.079576;98.51476
2024-09-27T03:44Z;10.978104;98.40223
2024-09-27T04:44Z;11.258488;97.187225
2024-09-27T05:14Z;11.576257;93.10162
2024-09-27T05:34Z;11.576257;92.935684
2024-09-27T06:04Z;11.707103;91.428856
2024-09-27T06:14Z;12.347982;87.221176
2024-09-27T06:24Z;12.839322;85.68192
2024-09-27T06:55Z;13.338674;85.30236
2024-09-27T07:04Z;13.691157;83.37209
2024-09-27T07:34Z;13.896772;85.428246
2024-09-27T07:44Z;13.886091;84.676735
2024-09-27T07:54Z;14.174487;83.88899
2024-09-27T08:04Z;14.030289;82.431755
2024-09-27T08:24Z;14.097048;83.13939
2024-09-27T08:34Z;14.636454;80.72274
2024-09-27T09:04Z;13.688487;87.59884
2024-09-27T09:24Z;13.036927;92.57137
2024-09-27T09:54Z;13.974213;89.43374
2024-09-27T10:14Z;15.17052;87.63126
2024-09-27T10:34Z;15.880827;81.155716
2024-09-27T10:44Z;15.787366;77.800644
2024-09-27T10:54Z;16.460289;76.09926
2024-09-27T11:14Z;17.53376;68.286644
2024-09-27T11:54Z;17.178606;61.874035
2024-09-27T12:04Z;17.11986;61.097733
2024-09-27T12:14Z;16.916914;63.39231
2024-09-27T12:24Z;15.942245;64.93538
2024-09-27T13:14Z;10.582894;91.55474
2024-09-27T13:24Z;10.444037;92.05257
2024-09-27T13:36Z;10.390631;94.00954
2024-09-27T14:24Z;12.171741;87.50538
2024-09-27T14:44Z;12.679103;83.291985
2024-09-27T15:04Z;13.744564;79.58404
2024-09-27T15:14Z;13.30663;80.39468
2024-09-27T15:54Z;13.229191;81.779434
2024-09-27T16:14Z;13.218509;81.36744
2024-09-27T16:44Z;12.24918;86.669945
2024-09-27T17:34Z;11.386663;82.24864
2024-09-27T18:04Z;11.333257;82.50233
2024-09-27T18:14Z;11.239796;82.35737
2024-09-27T18:34Z;11.76318;81.2034
2024-09-27T18:54Z;11.832608;83.21568
2024-09-27T19:14Z;11.990158;82.27726
2024-09-27T19:34Z;11.771191;83.61814
2024-09-27T20:04Z;11.149004;85.08301
2024-09-27T20:14Z;10.999466;85.11925
2024-09-27T20:24Z;11.116961;83.11459
2024-09-27T20:34Z;10.775158;84.55276
2024-09-27T21:24Z;11.0982685;79.91974
2024-09-27T22:04Z;10.363928;79.41619
2024-09-27T22:44Z;10.879301;76.57801
2024-09-27T23:04Z;10.863279;77.12543
2024-09-27T23:14Z;10.924697;77.21126
2024-09-27T23:44Z;9.942016;89.48333
2024-09-27T23:54Z;9.72839;91.493706
2024-09-28T00:04Z;9.592202;92.94331
2024-09-28T00:34Z;9.474709;94.82971
2024-09-28T00:54Z;9.536126;90.26536
2024-09-28T01:24Z;9.856565;90.204315
2024-09-28T01:44Z;9.784467;89.43755
2024-09-28T02:24Z;9.415961;92.04875
2024-09-28T02:34Z;9.311818;92.834595
2024-09-28T02:54Z;9.205005;94.15068
2024-09-28T03:04Z;9.167621;94.892654
2024-09-28T03:34Z;9.106203;95.180664
2024-09-28T03:44Z;9.116884;94.75151
2024-09-28T04:14Z;9.178302;95.194016
2024-09-28T04:24Z;9.210345;94.700005
2024-09-28T05:24Z;9.24506;94.19264
2024-09-28T05:44Z;9.314488;93.71961
2024-09-28T06:54Z;9.602884;94.57984
2024-09-28T07:04Z;9.672313;94.39292
2024-09-28T07:14Z;9.699016;94.02861
2024-09-28T07:44Z;9.829862;94.47494
2024-09-28T08:14Z;10.37995;94.25559
2024-09-28T08:34Z;10.281147;94.18501
2024-09-28T09:14Z;10.406653;94.526436
2024-09-28T09:44Z;10.87129;93.14549
2024-09-28T10:04Z;10.884642;92.45121
2024-09-28T10:44Z;9.869917;93.866486
2024-09-28T11:04Z;9.808499;95.11772
2024-09-28T12:04Z;10.110247;92.884186
2024-09-28T13:04Z;10.171664;95.11772
2024-09-28T13:34Z;10.104906;94.720985
2024-09-28T13:44Z;10.0995655;94.728615
2024-09-28T13:54Z;10.243763;95.03952
2024-09-28T14:14Z;10.534829;93.95041
2024-09-28T14:34Z;10.326543;91.34112
2024-09-28T14:44Z;10.203708;90.74792
2024-09-28T14:54Z;10.05951;93.02342
2024-09-28T15:24Z;9.629587;93.30381
